"taxon","Binomial","Height.max..m.","Height.actual..m.","P50..MPa.","P12..MPa.","P88..MPa.","Slope","Ks..kg.m.1.MPa.1.s.1.","KL..kg.m.1.MPa.1.s.1.","Huber.value","SLA..cm2.g.1.","Latitude","Longitude","Altitude..m.","MATbest","PPTbest","Genus","Species","ID","animal","Phylo_axis_1","Phylo_axis_2","Phylo_axis_3","Phylo_axis_4","Phylo_axis_5","Phylo_axis_6","Phylo_axis_7","Phylo_axis_8","Phylo_axis_9","Phylo_axis_10","Phylo_axis_11","Phylo_axis_12"
"Hevea_brasiliensis","Hevea brasiliensis",25,2.5,-1.22,-0.809915966,-1.630084034,92.66393443,3.6,0.000072,NA,NA,13.85,102.75,100,27.4,1484,"Hevea","brasiliensis",363,"Hevea_brasiliensis",-88.7297060881486,-17.1431744790038,-27.5408986391106,0.65502887388845,-0.0127398086744515,1.33077965983724,-0.674664948269908,24.1118453448374,-20.8721318639405,-62.5468713362263,-6.74840333445436,-1.72603809711241
"Hevea_brasiliensis","Hevea brasiliensis",25,2.5,-2.69,-1.751082024,-3.628917976,40.47211896,NA,NA,NA,NA,13.85,103.75,100,27.4,1484,"Hevea","brasiliensis",364,"Hevea_brasiliensis",-88.7297060881486,-17.1431744790038,-27.5408986391106,0.65502887388845,-0.0127398086744515,1.33077965983724,-0.674664948269908,24.1118453448374,-20.8721318639405,-62.5468713362263,-6.74840333445436,-1.72603809711241
"Hevea_brasiliensis","Hevea brasiliensis",25,2.5,-1.5,-0.529126214,-2.470873786,39.14,0.18,0.000018,NA,NA,13.85,104.75,100,27.4,1484,"Hevea","brasiliensis",365,"Hevea_brasiliensis",-88.7297060881486,-17.1431744790038,-27.5408986391106,0.65502887388845,-0.0127398086744515,1.33077965983724,-0.674664948269908,24.1118453448374,-20.8721318639405,-62.5468713362263,-6.74840333445436,-1.72603809711241
"Hevea_brasiliensis","Hevea brasiliensis",25,2.5,-1.42,-0.988389058,-1.851610942,88.04225352,3.6,0.000072,NA,NA,13.85,105.75,100,27.4,1484,"Hevea","brasiliensis",366,"Hevea_brasiliensis",-88.7297060881486,-17.1431744790038,-27.5408986391106,0.65502887388845,-0.0127398086744515,1.33077965983724,-0.674664948269908,24.1118453448374,-20.8721318639405,-62.5468713362263,-6.74840333445436,-1.72603809711241
"Hevea_brasiliensis","Hevea brasiliensis",NA,NA,-1.27,-0.16,-2.38,34.23423423,4.38,0.000408,NA,NA,21.6833333333333,101.416666666667,570,21.7,1560,"Hevea","brasiliensis",1137,"Hevea_brasiliensis",-88.7297060881486,-17.1431744790038,-27.5408986391106,0.65502887388845,-0.0127398086744515,1.33077965983724,-0.674664948269908,24.1118453448374,-20.8721318639405,-62.5468713362263,-6.74840333445436,-1.72603809711241
"Hibiscus_sp.","Hibiscus sp.",15,NA,NA,NA,NA,NA,9.2,0.00041,0.000075,NA,-5.13333333333333,145.683333333333,50,26.5,3558,"Hibiscus","sp.",1363,"Hibiscus_sp.",-89.5242865622024,-25.292811206162,-12.9733537590112,0.333784729495343,0.00235784090605201,-103.600468626735,4.39374520083859,-16.5157047239959,11.2278360148815,6.6407576081463,-0.552494828572002,-1.12619135759851
"Holodiscus_dumosus","Holodiscus dumosus",NA,NA,-3.53,NA,NA,NA,10.91,NA,NA,NA,40.25,-111.616666666667,2000,6.6,683,"Holodiscus","dumosus",466,"Holodiscus_dumosus",-90.1589725803869,-28.6703368442012,-56.2973865030587,1.48671955228753,-0.0378790657175353,25.8919662477565,0.390755693506738,67.0276516083828,34.1737544004531,46.2670450815955,-68.5170491123149,-0.495260341196662
"Homalanthus_novoguineensis","Homalanthus novoguineensis",15,NA,NA,NA,NA,NA,3.87,0.00032,0.00011,NA,-5.13333333333333,145.683333333333,50,26.5,3558,"Homalanthus","novoguineensis",1364,"Homalanthus_novoguineensis",-88.731326873378,-17.1493192048632,-27.5525722203403,0.655323205835595,-0.0127461736131261,1.33155875366064,-0.675123226340204,24.129952856227,-20.8895989857203,-62.6015379454907,-6.75501161280456,-1.72783259819218
"Homalium_moultonii","Homalium moultonii",NA,NA,-6.3,-2.32,-10.28,9.547738693,NA,NA,NA,NA,4.57,114.683333333333,13,27.3,3000,"Homalium","moultonii",1411,"Homalium_moultonii",-89.3742965029856,-20.4053022086662,-34.160465622285,0.82653532780559,-0.0166282852252038,1.86134158684071,-1.02709099143415,39.6044075794938,-38.0925040641546,-120.229183852546,-15.4464101201885,-4.47727584794241
"Horsfieldia_sp.","Horsfieldia sp.",50,NA,NA,NA,NA,NA,1.45455,0.000188,0.000135,NA,-5.13333333333333,145.683333333333,50,26.5,3558,"Horsfieldia","sp.",1365,"Horsfieldia_sp.",-75.12364355171,26.8359150062995,5.83464292540625,-25.4277500260545,-0.188420529966801,-2.60677097447984,-14.1719922788,6.78702600860398,-58.877364824666,23.3112346653917,-0.467031776125162,-3.2672793037269
"Humiriastrum_diguense","Humiriastrum diguense",NA,NA,NA,NA,NA,NA,NA,0.0006138,NA,NA,9.15,-79.85,60,26.5,3100,"Humiriastrum","diguense",127,"Humiriastrum_diguense",-88.2317139204979,-15.2326463145604,-23.8997879116993,0.563075893622987,-0.0107558662221779,1.08537720973951,-0.529358305274217,18.3249124861536,-15.2305664858008,-44.7922604719694,-4.5576773865425,-1.12114972182839
"Hybanthus_prunifolius","Hybanthus prunifolius",4,NA,-2.6,-0.5,-6,11.17647059,NA,0.000102,0.000952,NA,9.166666667,-79.846036,100,26.3,2600,"Hybanthus","prunifolius",355,"Hybanthus_prunifolius",-88.593622220669,-16.7855260349872,-26.9457516908058,0.640936342492271,-0.0124766148338449,1.30910378820075,-0.67032318872178,24.2653643747531,-21.5001014418204,-65.3158456243417,-7.45162808771184,-2.0006840448818
"Hymenaea_courbaril","Hymenaea courbaril",NA,NA,NA,NA,NA,NA,2.4,0.000169,0.000107,NA,10.9055555555556,-85.6019444444444,252,26,1922,"Hymenaea","courbaril",182,"Hymenaea_courbaril",-89.9766141966291,-29.2382097457832,-59.6711538253135,1.61251358660732,-0.0437107145412393,38.3205777045799,2.35124205867236,-66.6046094350195,-2.48410090115778,1.58466751896523,-3.62816687918586,-0.204379606640166
"Hymenaea_courbaril","Hymenaea courbaril",NA,NA,-3,-2.1,-3.9,42.22222222,NA,NA,NA,NA,10.9055555555556,-85.6019444444444,252,26,1922,"Hymenaea","courbaril",191,"Hymenaea_courbaril",-89.9766141966291,-29.2382097457832,-59.6711538253135,1.61251358660732,-0.0437107145412393,38.3205777045799,2.35124205867236,-66.6046094350195,-2.48410090115778,1.58466751896523,-3.62816687918586,-0.204379606640166
"Hymenaea_martiana","Hymenaea martiana",NA,NA,-2.8,NA,NA,NA,2.94,0.000412,0.000146,NA,-15.9333333333333,-47.8833333333333,1100,21,1500,"Hymenaea","martiana",1075,"Hymenaea_martiana",-89.9766135069302,-29.2382095265131,-59.6711535130025,1.61251350297146,-0.0437107441798102,38.3205774922134,2.35124167503492,-66.6046090649747,-2.48410094674801,1.58466753468749,-3.62816685772419,-0.204379607864385
"Hymenaea_stigonocarpa","Hymenaea stigonocarpa",NA,NA,-3.17,NA,NA,NA,3.59,0.000656,0.00018,NA,-15.9333333333333,-47.8833333333333,1100,21,1500,"Hymenaea","stigonocarpa",1076,"Hymenaea_stigonocarpa",-89.9766135069301,-29.2382095265132,-59.6711535130026,1.61251350297147,-0.0437107441798413,38.3205774922135,2.35124167503499,-66.6046090649748,-2.48410094674802,1.58466753468751,-3.62816685772419,-0.204379607864339
"Hypericum_balearicum","Hypericum balearicum",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.4666666666667,2.51666666666667,100,17.75,562.21,"Hypericum","balearicum",1627,"Hypericum_balearicum",-88.6007456054751,-16.8024474249394,-26.9731867522331,0.641578525307858,-0.0124883141427913,1.31000158339638,-0.670449499725214,24.2555607985865,-21.4697641773664,-65.1870252497846,-7.42107363849923,-1.98910296489849
"Idiospermum_australiense","Idiospermum australiense",30,NA,-0.615,-0.128,-2.565,19.48717949,NA,NA,NA,NA,-16.8993361111111,145.750725,10,24.7,2241,"Idiospermum","australiense",82,"Idiospermum_australiense",-75.1340608306443,26.9513707513516,5.86676256442273,-25.5807414515854,-0.18974658067504,-2.63064986278732,-14.3388386042505,6.88262427529078,-59.8898278177496,23.7465518949712,-0.477931877470513,-3.35342988229884
"Ilex_aquifolium","Ilex aquifolium",10,5,-4.804,-3.667636364,-5.940363636,33.44,NA,NA,NA,NA,45.717,3.05,800,8.4,786,"Ilex","aquifolium",316,"Ilex_aquifolium",-86.9719381638761,55.3932749812775,20.9092103145907,39.8148365849109,-0.10244119723394,5.83646405759237,2.50279733649682,-2.74260900349636,7.29097257451331,-0.844142940070893,-0.125255641500585,-11.7968684612918
"Ilex_aquifolium","Ilex aquifolium",15,5,-6.6,-3.501352777,-9.698647223,12.26341602,0.165302869,0.0000767,0.000482513,76.73301515,41.2166666666667,0.916666666666667,1000,10.9,709,"Ilex","aquifolium",489,"Ilex_aquifolium",-86.9719381638761,55.3932749812775,20.9092103145907,39.8148365849109,-0.10244119723394,5.83646405759237,2.50279733649682,-2.74260900349636,7.29097257451331,-0.844142940070893,-0.125255641500585,-11.7968684612918
"Ilex_aquifolium","Ilex aquifolium",15,5,-1.75,NA,-3.75849815,18.91960916,0.256959228,NA,NA,NA,41.2166666666667,0.916666666666667,1000,10.9,709,"Ilex","aquifolium",490,"Ilex_aquifolium",-86.9719381638761,55.3932749812775,20.9092103145907,39.8148365849109,-0.10244119723394,5.83646405759237,2.50279733649682,-2.74260900349636,7.29097257451331,-0.844142940070893,-0.125255641500585,-11.7968684612918
"Illicium_anisatum","Illicium anisatum",NA,NA,-3.656,-0.963,-4.7,36.39846743,NA,NA,NA,NA,35.0116361111111,135.768027777778,220,14.4,1720,"Illicium","anisatum",83,"Illicium_anisatum",-73.3935877628549,25.757420235684,5.54408944932219,-24.057578885983,-0.256723108318331,-2.40051011925221,-13.5660579996531,5.82711653433455,-48.2528809514568,18.5441507645446,-0.320396227877189,-1.83517739173971
"Illicium_floridanum","Illicium floridanum",NA,NA,-3.284,-2.716,-4.248,39.41908714,NA,NA,NA,NA,29.9546472222222,-90.0750722222222,3,20.5,1570,"Illicium","floridanum",84,"Illicium_floridanum",-73.3935877628549,25.7574202356839,5.54408944932219,-24.057578885983,-0.25672310831797,-2.40051011925221,-13.5660579996526,5.82711653433456,-48.2528809514569,18.5441507645446,-0.320396227877177,-1.83517739173967
"Ipomoea_bracteata","Ipomoea bracteata",NA,NA,NA,NA,NA,NA,35,NA,NA,NA,19.5,-105.05,0,26.7,748,"Ipomoea","bracteata",1208,"Ipomoea_bracteata",-87.7404150565045,67.9563196177064,26.8737716810183,52.1661656889454,-0.139365482492591,8.56661503016772,4.02475408561804,-4.77902903680224,14.1628005004443,-1.72757302180021,-0.302738239406003,-31.661581389117
"Ipomoea_wolcottiana","Ipomoea wolcottiana",NA,NA,NA,NA,NA,NA,2.2,NA,NA,NA,19.5,-105.05,0,26.7,748,"Ipomoea","wolcottiana",1209,"Ipomoea_wolcottiana",-87.7404150565045,67.9563196177065,26.8737716810183,52.1661656889454,-0.139365482492571,8.56661503016774,4.02475408561809,-4.77902903680223,14.1628005004443,-1.7275730218002,-0.302738239406014,-31.6615813891171
"Isonandra_lanceolata","Isonandra lanceolata",NA,NA,-0.48,-0.09,-0.87,97.43589744,NA,NA,NA,NA,4.57,114.683333333333,13,27.3,3000,"Isonandra","lanceolata",1412,"Isonandra_lanceolata",-87.1950304863643,56.6149970160667,21.1651795460075,40.0522489576197,-0.101351998521985,5.45644497573262,2.0500709180682,-1.78464891669668,1.90410896191854,0.0258764591383478,0.250165520925001,68.9065848594108
"Isopogon_axillaris","Isopogon axillaris",1,NA,NA,NA,NA,NA,0.644324925,0.000435433,0.000675797,13.727,-32.3166666666667,117.866666666667,300,17.1,375,"Isopogon","axillaris",734,"Isopogon_axillaris",-82.2032490621081,71.1296038123958,25.5855669344477,-154.245713043798,3.21494961946492,11.0485229990899,16.4317853704942,-7.13531489379318,35.0291046930492,-10.5637561673161,0.046065533193329,-0.471855617018379
"Isopogon_gardneri","Isopogon gardneri",2,NA,-3.75,-1.4,-7,11.69230769,0.538507406,0.000107056,0.000198801,15.323,-32.3166666666667,117.866666666667,300,17.1,375,"Isopogon","gardneri",1261,"Isopogon_gardneri",-82.2032497229242,71.1296041163507,25.5855670607706,-154.245713848153,3.21494966828475,11.0485230778296,16.4317858498343,-7.13531494159091,35.029105004516,-10.5637562715093,0.0460655340960361,-0.471855617642452
"Ixora_timorensis","Ixora timorensis",8,NA,NA,NA,NA,NA,2.4,0.000894052,0.000111259,122.6542377,NA,NA,30,24.1,1923,"Ixora","timorensis",1484,"Ixora_timorensis",-87.9323752407769,71.035746576531,28.3295308870001,55.175498210019,-0.148331961913158,9.22535166954182,4.38938931165891,-5.26423344118218,15.7899382689231,-1.93625894216865,-0.34450930121838,-36.3522970841109
"Jacaranda_mimosifolia","Jacaranda mimosifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.31666666666667,36.9166666666667,1127,22,619,"Jacaranda","mimosifolia",1089,"Jacaranda_mimosifolia",-88.1302477614393,74.6686482401232,30.0955561162486,58.8670082847269,-0.159565071862936,10.084236835153,4.8861351239248,-5.94894135332329,18.1880076089482,-2.24982376838893,-0.410935936145153,-44.0695288061177
"Jacksonia_scoparia","Jacksonia scoparia",3,NA,NA,NA,NA,NA,1.13,0.000331489,0.00035567,43.90431938,NA,NA,314,16.6,812,"Jacksonia","scoparia",1582,"Jacksonia_scoparia",-89.8425848737299,-28.3826015618012,-57.6056295718263,1.55331873468448,-0.041935093401206,36.487030128303,2.22076016169727,-62.5134205794736,-2.31399410691787,1.47131428101462,-3.33724191884248,-0.186974826742761
"Juglans_regia","Juglans regia",25,10,-2.22,-1.85,-2.6,100,NA,NA,NA,NA,45.776,3.144133333,336,10.9,618,"Juglans","regia",270,"Juglans_regia",-89.1669601296937,-21.8845180245163,-40.200677572,1.03195566514087,-0.0248342879299043,15.0039441070552,0.190874484671179,27.1547719492929,9.35636146533226,8.87358910800186,47.4603300853036,-0.72033170781462
"Juglans_regia","Juglans regia",30,2,-2.3,-1.9,-2.5,190,NA,NA,NA,NA,45.776,3.144133333,336,10.9,618,"Juglans","regia",371,"Juglans_regia",-89.1669601296937,-21.8845180245163,-40.200677572,1.03195566514087,-0.0248342879299043,15.0039441070552,0.190874484671179,27.1547719492929,9.35636146533226,8.87358910800186,47.4603300853036,-0.72033170781462
"Juglans_regia","Juglans regia",30,2,-1.5,-1.3,-1.9,95,NA,NA,NA,NA,45.776,3.144133333,336,10.9,618,"Juglans","regia",372,"Juglans_regia",-89.1669601296937,-21.8845180245163,-40.200677572,1.03195566514087,-0.0248342879299043,15.0039441070552,0.190874484671179,27.1547719492929,9.35636146533226,8.87358910800186,47.4603300853036,-0.72033170781462
"Juniperus_arizonica","Juniperus arizonica",NA,NA,-13.8,-8.39,NA,NA,0.22,NA,NA,20,32.1666666666667,-107.6,1463,14.8,390,"Juniperus","arizonica",841,"Juniperus_arizonica",527.926139474804,-2.34901570510151,-0.609415899723519,3.23945505581041,103.132318591624,0.126784675146943,12.3924064346946,0.485870199774058,-1.39610599230615,0.383552036236954,-0.00275492515975756,-0.00880365383441751
"Juniperus_arizonica","Juniperus arizonica",NA,NA,-9.5,-4.6,NA,NA,1.52,NA,NA,NA,32.1666666666667,-107.6,1463,14.8,390,"Juniperus","arizonica",842,"Juniperus_arizonica",527.926139474804,-2.34901570510151,-0.609415899723519,3.23945505581041,103.132318591624,0.126784675146943,12.3924064346946,0.485870199774058,-1.39610599230615,0.383552036236954,-0.00275492515975756,-0.00880365383441751
"Juniperus_ashei","Juniperus ashei",NA,NA,-13.41,-9.078630077,-17.74136992,8.773205862,0.2,NA,NA,NA,30.3666666666667,-97.75,235,19.6,700,"Juniperus","ashei",443,"Juniperus_ashei",527.926611636495,-2.3490567092829,-0.60942846736468,3.23952586886996,103.134811053102,0.126788278097179,12.3928141567347,0.485887869197679,-1.39616250098428,0.383568241501338,-0.00275505537660216,-0.00880409525893772
"Juniperus_ashei","Juniperus ashei",NA,NA,-12.95,-5.57062902,-20.32937098,5.149490397,1.5,NA,NA,NA,30.3666666666667,-97.75,235,19.6,700,"Juniperus","ashei",444,"Juniperus_ashei",527.926611636495,-2.3490567092829,-0.60942846736468,3.23952586886996,103.134811053102,0.126788278097179,12.3928141567347,0.485887869197679,-1.39616250098428,0.383568241501338,-0.00275505537660216,-0.00880409525893772
"Juniperus_ashei","Juniperus ashei",NA,NA,-4.48,-1.414722824,-7.545277176,12.39692133,1.7,NA,NA,NA,30.3666666666667,-97.75,235,19.6,700,"Juniperus","ashei",445,"Juniperus_ashei",527.926611636495,-2.3490567092829,-0.60942846736468,3.23952586886996,103.134811053102,0.126788278097179,12.3928141567347,0.485887869197679,-1.39616250098428,0.383568241501338,-0.00275505537660216,-0.00880409525893772
"Juniperus_ashei","Juniperus ashei",12,NA,-13.1,-7.67,NA,NA,0.36,NA,NA,22.9,30.3666666666667,-97.75,182,19.9,705,"Juniperus","ashei",843,"Juniperus_ashei",527.926611636495,-2.3490567092829,-0.60942846736468,3.23952586886996,103.134811053102,0.126788278097179,12.3928141567347,0.485887869197679,-1.39616250098428,0.383568241501338,-0.00275505537660216,-0.00880409525893772
"Juniperus_ashei","Juniperus ashei",12,NA,-9.4,-3.03,NA,NA,3.91,NA,NA,NA,30.3666666666667,-97.75,182,19.9,705,"Juniperus","ashei",844,"Juniperus_ashei",527.926611636495,-2.3490567092829,-0.60942846736468,3.23952586886996,103.134811053102,0.126788278097179,12.3928141567347,0.485887869197679,-1.39616250098428,0.383568241501338,-0.00275505537660216,-0.00880409525893772
"Juniperus_barbadensis","Juniperus barbadensis",NA,NA,-12.8,-3.76,NA,NA,0.39,NA,NA,33.8,13.8333333333333,-61.05,725,21.5,2187,"Juniperus","barbadensis",845,"Juniperus_barbadensis",527.924431367921,-2.34886736192071,-0.609370432742358,3.23919886896319,103.12330134315,0.12677164024576,12.3909313472773,0.485806273537805,-1.39590154770337,0.383493406459365,-0.00275445403784956,-0.00880205675844339
"Juniperus_barbadensis","Juniperus barbadensis",NA,NA,-7.2,-1.9,-12.1,7.755102041,3.48,NA,NA,NA,13.8333333333333,-61.05,725,21.5,2187,"Juniperus","barbadensis",846,"Juniperus_barbadensis",527.924431367921,-2.34886736192071,-0.609370432742358,3.23919886896319,103.12330134315,0.12677164024576,12.3909313472773,0.485806273537805,-1.39590154770337,0.383493406459365,-0.00275445403784956,-0.00880205675844339
"Juniperus_californica","Juniperus californica",10,NA,-10.36,-7.87,-12.75,15.92403002,0.3,0.0000663,NA,NA,37.78,122.43,76,15,580,"Juniperus","californica",824,"Juniperus_californica",527.926515280387,-2.34904834138608,-0.609425902633269,3.2395114177516,103.134302406095,0.126787542827955,12.392730951231,0.48588426332691,-1.39615096903162,0.383564934428288,-0.0027550288026759,-0.00880400517558623
"Juniperus_californica","Juniperus californica",10,NA,NA,NA,NA,NA,0.17,NA,NA,14.9,34.0166666666667,-116.066666666667,1363,14.9,355,"Juniperus","californica",847,"Juniperus_californica",527.926515280387,-2.34904834138608,-0.609425902633269,3.2395114177516,103.134302406095,0.126787542827955,12.392730951231,0.48588426332691,-1.39615096903162,0.383564934428288,-0.0027550288026759,-0.00880400517558623
"Juniperus_californica","Juniperus californica",10,NA,-14.2,-7.5,NA,NA,2.23,NA,NA,NA,34.0166666666667,-116.066666666667,1363,14.9,355,"Juniperus","californica",848,"Juniperus_californica",527.926515280387,-2.34904834138608,-0.609425902633269,3.2395114177516,103.134302406095,0.126787542827955,12.392730951231,0.48588426332691,-1.39615096903162,0.383564934428288,-0.0027550288026759,-0.00880400517558623
"Juniperus_communis","Juniperus communis",10,3,-6.37,-4.37,-8.37,19,NA,NA,NA,NA,43.95,3.216666667,720,11,768,"Juniperus","communis",224,"Juniperus_communis",527.920356304161,-2.34851346410075,-0.609261963979998,3.23858769517872,103.101789349419,0.126740543708177,12.3874123445508,0.485653770293537,-1.39541382457753,0.383353539551624,-0.00275333013815496,-0.00879824682024355
"Juniperus_communis","Juniperus communis",NA,2,-3.6,-1.25,-5.3,22.35294118,0.25,0.000113,0.000478,NA,43.4333333333333,10.7,200,13.7,880,"Juniperus","communis",783,"Juniperus_communis",527.920356304161,-2.34851346410075,-0.609261963979998,3.23858769517872,103.101789349419,0.126740543708177,12.3874123445508,0.485653770293537,-1.39541382457753,0.383353539551624,-0.00275333013815496,-0.00879824682024355
"Juniperus_communis","Juniperus communis",10,3,-6.44,-3.51,-9.37,12.96928328,0.56,0.000213615,0.000385,37.56,47.3166666666667,11.1,600,8.9,883,"Juniperus","communis",1176,"Juniperus_communis",527.920356304161,-2.34851346410075,-0.609261963979998,3.23858769517872,103.101789349419,0.126740543708177,12.3874123445508,0.485653770293537,-1.39541382457753,0.383353539551624,-0.00275333013815496,-0.00879824682024355
"Juniperus_communis","Juniperus communis",10,3,-6.29,-3.97,-8.61,16.37931034,0.58,0.000224595,0.000397,39.68,47.3166666666667,11.1,600,8.9,883,"Juniperus","communis",1177,"Juniperus_communis",527.920356304161,-2.34851346410075,-0.609261963979998,3.23858769517872,103.101789349419,0.126740543708177,12.3874123445508,0.485653770293537,-1.39541382457753,0.383353539551624,-0.00275333013815496,-0.00879824682024355
"Juniperus_communis","Juniperus communis",10,3,-5.98,-4.08,-7.88,20,0.41,0.000198642,0.00049,43.02,47.3166666666667,11.1,600,8.9,883,"Juniperus","communis",1178,"Juniperus_communis",527.920356304161,-2.34851346410075,-0.609261963979998,3.23858769517872,103.101789349419,0.126740543708177,12.3874123445508,0.485653770293537,-1.39541382457753,0.383353539551624,-0.00275333013815496,-0.00879824682024355
"Juniperus_communis","Juniperus communis",10,3,-5.57,-3.14,-8,15.63786008,1.15,0.000445197,0.000393,39.07,47.3166666666667,11.1,600,8.9,883,"Juniperus","communis",1179,"Juniperus_communis",527.920356304161,-2.34851346410075,-0.609261963979998,3.23858769517872,103.101789349419,0.126740543708177,12.3874123445508,0.485653770293537,-1.39541382457753,0.383353539551624,-0.00275333013815496,-0.00879824682024355
"Juniperus_communis","Juniperus communis",10,3,-5.58,-3.39,-7.77,17.35159817,0.71,0.000407266,0.000614,39.07,47.3166666666667,11.1,600,8.9,883,"Juniperus","communis",1180,"Juniperus_communis",527.920356304161,-2.34851346410075,-0.609261963979998,3.23858769517872,103.101789349419,0.126740543708177,12.3874123445508,0.485653770293537,-1.39541382457753,0.383353539551624,-0.00275333013815496,-0.00879824682024355
"Juniperus_communis","Juniperus communis",10,1,-5.81,-4.01,-7.61,21.11111111,0.57,0.000192653,0.000331,NA,47.3166666666667,11.1,600,8.9,883,"Juniperus","communis",1181,"Juniperus_communis",527.920356304161,-2.34851346410075,-0.609261963979998,3.23858769517872,103.101789349419,0.126740543708177,12.3874123445508,0.485653770293537,-1.39541382457753,0.383353539551624,-0.00275333013815496,-0.00879824682024355
"Juniperus_communis","Juniperus communis",2,2,-6.43,-5.14,-7.72,29.45736434,0.372,NA,NA,NA,47.2666666666667,11.3666666666667,600,8.9,883,"Juniperus","communis",1226,"Juniperus_communis",527.920356304161,-2.34851346410075,-0.609261963979998,3.23858769517872,103.101789349419,0.126740543708177,12.3874123445508,0.485653770293537,-1.39541382457753,0.383353539551624,-0.00275333013815496,-0.00879824682024355
"Juniperus_communis","Juniperus communis",2,0.5,-5.66,-3.88,-7.45,21.22905028,0.1287,NA,NA,NA,47.1833333333333,11.3166666666667,2035,0,879,"Juniperus","communis",1227,"Juniperus_communis",527.920356304161,-2.34851346410075,-0.609261963979998,3.23858769517872,103.101789349419,0.126740543708177,12.3874123445508,0.485653770293537,-1.39541382457753,0.383353539551624,-0.00275333013815496,-0.00879824682024355
"Juniperus_communis","Juniperus communis",6,NA,-6.373333333,-4.350150794,-8.396515873,18.78228942,NA,NA,NA,NA,43.95,3.216666667,720,11,768,"Juniperus","communis",1272,"Juniperus_communis",527.920356304161,-2.34851346410075,-0.609261963979998,3.23858769517872,103.101789349419,0.126740543708177,12.3874123445508,0.485653770293537,-1.39541382457753,0.383353539551624,-0.00275333013815496,-0.00879824682024355
"Juniperus_communis","Juniperus communis",4,1,-5.27,-3.03,-7.5,17.04035874,NA,NA,NA,NA,47.2666666666667,11.3666666666667,600,8.9,883,"Juniperus","communis",1444,"Juniperus_communis",527.920356304161,-2.34851346410075,-0.609261963979998,3.23858769517872,103.101789349419,0.126740543708177,12.3874123445508,0.485653770293537,-1.39541382457753,0.383353539551624,-0.00275333013815496,-0.00879824682024355
"Juniperus_deppeana","Juniperus deppeana",15,NA,-7.7,-3.98,-11.3,10.55555556,0.26,0.0002,0.00075,18.8,35.1666666666667,-111.516666666667,2050,8.6,470,"Juniperus","deppeana",837,"Juniperus_deppeana",527.926595696623,-2.34905532501016,-0.609428043090196,3.2395234782701,103.134726909346,0.126788156464128,12.3928003923312,0.485887272690911,-1.39616059329319,0.383567694423844,-0.0027550509805813,-0.00880408035658413
"Juniperus_deppeana","Juniperus deppeana",15,NA,-8.9,-5.63,-12.4,10.85714286,0.21,NA,NA,26,35.1666666666667,-111.516666666667,2050,8.6,470,"Juniperus","deppeana",849,"Juniperus_deppeana",527.926595696623,-2.34905532501016,-0.609428043090196,3.2395234782701,103.134726909346,0.126788156464128,12.3928003923312,0.485887272690911,-1.39616059329319,0.383567694423844,-0.0027550509805813,-0.00880408035658413
"Juniperus_deppeana","Juniperus deppeana",15,NA,-8.9,-7.23,-10.4,25.33333333,3.98,NA,NA,NA,35.1666666666667,-111.516666666667,2050,8.6,470,"Juniperus","deppeana",850,"Juniperus_deppeana",527.926595696623,-2.34905532501016,-0.609428043090196,3.2395234782701,103.134726909346,0.126788156464128,12.3928003923312,0.485887272690911,-1.39616059329319,0.383567694423844,-0.0027550509805813,-0.00880408035658413
"Juniperus_flaccida","Juniperus flaccida",17,NA,-7.8,-2.86,-12.7,7.755102041,0.5,NA,NA,25.2,29.2666666666667,-103.266666666667,1463,17.2,620,"Juniperus","flaccida",851,"Juniperus_flaccida",527.92630379696,-2.34902997542132,-0.609420273527953,3.23947970025077,103.13318602092,0.126785929049715,12.3925483306164,0.485876349108755,-1.3961256585289,0.383557676014318,-0.00275497047811979,-0.00880380746010416
"Juniperus_flaccida","Juniperus flaccida",17,NA,-7.8,-1.68,-14,6.129032258,2.01,NA,NA,NA,29.2666666666667,-103.266666666667,1463,17.2,620,"Juniperus","flaccida",852,"Juniperus_flaccida",527.92630379696,-2.34902997542132,-0.609420273527953,3.23947970025077,103.13318602092,0.126785929049715,12.3925483306164,0.485876349108755,-1.3961256585289,0.383557676014318,-0.00275497047811979,-0.00880380746010416
"Juniperus_lucayana","Juniperus lucayana",NA,NA,-8.3,-2.15,NA,NA,0.71,NA,NA,42.6,18.0666666666667,-76.6666666666667,1493,29.1,2213.2,"Juniperus","lucayana",853,"Juniperus_lucayana",527.920029417062,-2.3484851004307,-0.609253273563089,3.23853873885988,103.100067673369,0.126738048267689,12.3871303264943,0.485641554085668,-1.39537477735226,0.383342344995388,-0.00275324029859275,-0.00879794276269009
"Juniperus_lucayana","Juniperus lucayana",NA,NA,-6.3,-2.15,-10.2,9.743589744,4.84,NA,NA,NA,18.0666666666667,-76.6666666666667,1493,29.1,2213.2,"Juniperus","lucayana",854,"Juniperus_lucayana",527.920029417062,-2.3484851004307,-0.609253273563089,3.23853873885988,103.100067673369,0.126738048267689,12.3871303264943,0.485641554085668,-1.39537477735226,0.383342344995388,-0.00275324029859275,-0.00879794276269009
